cf_avg,cf_std,cumulative_profit,num_soc_violate,num_swap
0.0028175591750609487,0.0005811977720846988,-2908.7221243770114,1,7
0.00282812927127892,0.0005844904919927184,-2922.835566741748,0,8
0.002838572461590555,0.0005848272448577771,-2939.8584293546755,5,8
0.002859725751479055,0.0005896062285337009,-2974.5903110542904,8,8
0.002876499090074351,0.0005877106883122202,-2998.4980495139826,2,8
0.0028885581134949624,0.0005840076602035543,-3011.04670578872,3,8
0.0029012547842471956,0.0005833034298907464,-3025.629706399315,2,8
0.002911835741357865,0.0005843426676603533,-3034.5661923634816,2,8
0.002921090911787214,0.0005853539535415328,-3043.5674509686914,3,5
0.0029288222031906225,0.00058957732543165,-3052.829760249057,3,6
0.0029359832141667296,0.0005870931369615101,-3059.890271317321,4,4
0.0029446896099455783,0.0005851212559254821,-3064.9677185646165,1,1
0.002956114952964037,0.0005855577329223601,-3071.6635401594567,1,1
0.0029668804015083113,0.0005871032748186003,-3077.3304414320714,0,0
0.00297799265425232,0.000590456645062005,-3083.662543961462,0,0
0.0029897510957325006,0.0005959223023107272,-3091.017204748331,0,0
0.0030035294771274747,0.0006047759106873534,-3100.2887108577243,0,0
0.0030121612415080377,0.0006114079956287417,-3100.923429919426,0,2
0.003021694809838557,0.0006188555090003218,-3104.0305574436134,1,6
0.003032724494378993,0.0006216918475111758,-3111.4443389406892,2,8
0.003050502981751559,0.0006267258338814134,-3132.8302504496287,2,8
0.0030608692535959246,0.0006286626836106579,-3140.7428009775813,2,9
0.0030751743901535743,0.0006292208349088413,-3164.2374082536126,6,10
0.003091112973588138,0.0006264770899213981,-3194.312175819901,7,9
0.003104347134675183,0.0006328283026690181,-3214.114768109353,2,9
0.0031166545941300494,0.0006358656612179863,-3231.2432087614334,3,8
0.003128092586861584,0.0006351173917148723,-3248.2363173577255,5,10
0.003147047507223414,0.0006345908055811096,-3277.1425348558464,8,8
0.003162235520606337,0.000632249319743903,-3296.3843266400227,3,8
0.003175144158482414,0.0006265669730561593,-3309.951828489854,2,7
0.003188561372109707,0.0006269474138668708,-3325.1003443540576,4,8
0.003201034154933212,0.0006283285037560969,-3338.4934744797765,3,8
0.0032115723307952542,0.0006275545045221476,-3348.2039657591267,1,6
0.003218741937219621,0.0006261233593446598,-3351.6444587561664,0,6
0.003232909150310761,0.000624621153799612,-3365.3652620324656,5,5
0.003244558425452449,0.0006246463767676699,-3372.000732119347,0,2
0.003255003043526018,0.0006272150266067826,-3376.877796891689,0,1
0.003265560204737168,0.0006294234444185224,-3381.9856509710826,0,0
0.0032763255110836356,0.0006332422618758411,-3387.4659361797812,0,0
0.003287709617865687,0.0006389503945064954,-3393.8120185895737,0,0
0.0033002775077897993,0.0006471758636329832,-3400.9675423099206,0,0
0.0033094331060317637,0.0006545818755567005,-3402.821151108901,0,2
0.0033181189861301776,0.0006605530102150601,-3403.4461128005005,0,7
0.0033289941671388727,0.0006594048536091106,-3410.927844519762,2,9
0.0033488494594198052,0.0006506632580999611,-3439.5363085979016,4,7
0.0033613160018921198,0.0006517946638057769,-3456.1663525331405,5,8
0.0033731930787274794,0.0006505272745556897,-3471.0447234565104,3,9
0.003385084886031617,0.0006537881720747968,-3486.905324132333,2,9
0.0033985837573857237,0.0006553473211746889,-3510.689515489865,3,7
0.0034113934688271524,0.0006580483450871419,-3532.6150589060394,3,9
0.0034215086301418664,0.0006578614400974236,-3545.9035511214415,3,9
0.003441823743461124,0.0006592577238843704,-3579.5218274756853,9,9
0.003458898586952744,0.0006531926906691692,-3604.6479547892427,4,9
0.0034722433675874013,0.0006505569299333777,-3620.5855909033885,2,9
0.0034847634541569244,0.0006488612653678619,-3634.213702809441,1,8
0.0034982667402570144,0.000650143768465666,-3651.1607054240417,4,8
0.003510184196991185,0.0006505629870373951,-3665.095889077841,3,8
0.0035175297718750957,0.0006524595194919719,-3668.662779603268,0,6
0.0035281014282660234,0.0006466250064100705,-3677.8246907255216,4,4
0.0035392721780327313,0.0006418860728309697,-3684.082653144411,1,2
0.003549786840824685,0.0006408559413950111,-3689.0863910336175,0,0
0.0035606294646513942,0.0006413525068032163,-3694.7849644061353,0,0
0.003571633898224133,0.0006434590990969231,-3700.7530524182707,0,0
