x1,x2,x3,x4,u,x_next1,x_next2,x_next3,x_next4
1673.3482582639413,24690.765820586006,8.162591340184645e-10,0.005064135009054964,-14.02010501448125,6789.002563621243,10123.152511807897,8.198530689881531e-10,0.005089545047176441
6789.002563621243,10123.152511807897,8.198530689881531e-10,0.005089545047176441,3.8258276018210573,5399.219693045878,14080.382506863127,8.351571245483852e-10,0.005197748628620876
5399.219693045878,14080.382506863127,8.351571245483852e-10,0.005197748628620876,-8.785484863424045,8644.738024932472,4838.201477465249,8.402646448670867e-10,0.005233860101727378
8644.738024932472,4838.201477465249,8.402646448670867e-10,0.005233860101727378,8.287779633419921,5636.581020534427,13403.794796494993,8.630240168084895e-10,0.005394774674063681
5636.581020534427,13403.794796494993,8.630240168084895e-10,0.005394774674063681,5.0747370586275915,3817.0144283700442,18584.853499057688,8.799684820269787e-10,0.00551457637075025
3817.0144283700442,18584.853499057688,8.799684820269787e-10,0.00551457637075025,-6.902267295812663,6331.762944621854,11423.607050232109,8.864371877576176e-10,0.005560311772363927
6331.762944621854,11423.607050232109,8.864371877576176e-10,0.005560311772363927,1.7632291657879693,5690.050465514183,13250.660311610645,8.993963315584118e-10,0.005651936228782074
5690.050465514183,13250.660311610645,8.993963315584118e-10,0.005651936228782074,9.392794065697478,2346.701212004463,22770.72617071214,9.235452655327963e-10,0.00582267535958372
2346.701212004463,22770.72617071214,9.235452655327963e-10,0.00582267535958372,1.484350319734106,1819.982899924596,24270.313093794983,9.366994358744481e-10,0.0059156787034551645
1819.982899924596,24270.313093794983,9.366994358744481e-10,0.0059156787034551645,0.3158862915338881,1708.036165843057,24588.814582185136,9.484575547974148e-10,0.005998811607247059
1708.036165843057,24588.814582185136,9.484575547974148e-10,0.005998811607247059,-2.3485086028556696,2545.55697183531,22203.642339997343,9.574958375286682e-10,0.006062714574521386
2545.55697183531,22203.642339997343,9.574958375286682e-10,0.006062714574521386,-16.400278333004604,8588.971543195414,4994.11965627089,9.604568180700748e-10,0.006083649463179263
